Item,Address,Latitude,Longitude
4139,"25 NW GILMAN BLVD, Issaquah, WA 98027, USA",47.5380108,-122.0367468
4140,"317 NW GILMAN BLVD, #47, ISSAQUAH, WA 98027, USA",,
4141,"700 2ND AVE SE, ISSAQUAH, WA 98027, USA",47.5224809,-122.0286682
4142,"1484 HYLA AVE NW, ISSAQUAH, WA 98027, USA",47.5467723,-122.0650381
4143,"500 2ND AVE SE, ISSAQUAH, WA 98027, USA",47.525369,-122.0322
4144,"1025 NW GILMAN BLVD, E5, Issaquah, WA 98027, USA",,
4145,"16300 SE RENTON ISSAQUAH RD, RENTON, WA 98059, USA",47.5009682,-122.1231611
4146,"555 NW HOLLY ST, Issaquah, WA 98027, USA",47.5364209,-122.0456177
4147,"7329 BETTER WAY LOOP SE, 125, SNOQUALMIE, WA 98065, USA",,
4148,"1441 NW RICHMOND BEACH RD, SHORELINE, WA 98177, USA",47.7697754,-122.3769995
4149,"620 AUBURN WAY S, G, Auburn, WA 98002, USA",,
4150,"1618 N 45TH ST, Seattle, WA 98103, USA",47.6615057,-122.3382597
4151,"575 BELLEVUE SQ, #405, BELLEVUE, WA 98004, USA",,
4152,"36201 ENCHANTED WAY, FEDERAL WAY, WA 98003, USA",47.2738171,-122.3099914
4153,"550 106th AVE NE, BELLEUE, WA 98004, USA",,
4154,"4743 BROOKLYN AVE NE, Seattle, WA 98105, USA",47.6643454,-122.3144605
4155,"1028 MADISON ST, SEATTLE, WA 98104, USA",47.6091024,-122.3259321
4156,"32621 3RD AVE, BLACK DIAMOND, WA 98010, USA",47.3086706,-122.0038193
4157,"15608 NE WOODINVILLE-DUVALL PL, WOODINVILLE, WA 98072, USA",47.7624909,-122.1312882
4158,"305 NW 85TH ST, SEATTLE, WA 98117, USA",47.6903568,-122.361061
4159,"523 MAYNARD AVE S, SEATTLE, WA 98104, USA",47.5977374,-122.325226
4160,"1118 STEVENSON AVE, ENUMCLAW, WA 98022, USA",47.2019768,-121.9910404
4161,"4160 CALIFORNIA AVE SW, SEATTLE, WA 98116, USA",47.5648061,-122.3865627
4162,"1001 ALASKAN WAY, SEATTLE, WA 98104, USA",47.6041175,-122.3395997
4163,"125 SW 148TH ST, D, BURIEN, WA 98166, USA",,
4164,"1505 156TH AVE NE, BELLEVUE, WA 98007, USA",47.6234517,-122.1327953
4165,"2004 S 320TH ST, FEDERAL WAY, WA 98003, USA",47.3160513,-122.3079668
4166,"401 NE NORTHLAKE WAY, Seattle, WA 98105, USA",47.6536059,-122.3240253
4167,"5910 LAKE WASHINGTON BLVD NE, Kirkland, WA 98033, USA",47.660562,-122.2060618
4168,"13448 AURORA AVE N, SEATTLE, WA 98133, USA",47.7264586,-122.3442161
4169,"25405 104TH AVE SE, Kent, WA 98030, USA",47.374499,-122.2028848
4170,"1201 LAKE WASHINGTON BLVD, Renton, WA 98056, USA",47.5069748,-122.2025231
4171,"6150 E LAKE SAMMAMISH PKWY, G, ISSAQUAH, WA 98029, USA",,
4172,"4522 TOLT AVE, CARNATION, WA 98014, USA",47.6482774,-121.9137703
4173,"22350 NE MARKET PLACE DR, REDMOND, WA 98053, USA",,
4174,"15329 BROWN AVE NE, Duvall, WA 98019, USA",47.7390732,-121.9862959
4175,"1118 OUTLET COLLECTION WAY SW, #105, AUBURN, WA 98001, USA",,
4176,"12539 116TH AVE NE, Kirkland, WA 98034, USA",47.71244,-122.1879051
4177,"3801 E MERCER WAY, MERCER ISLAND, WA 98040, USA",47.5755543,-122.2082835
4178,"8932 161ST AVE NE, REDMOND, WA 98052, USA",47.6819189,-122.1233962
4179,"23826 PACIFIC HWY S, Kent, WA 98032, USA",47.3876277,-122.2956153
4180,"15770 REDMOND WAY, REDMOND, WA 98052, USA",47.6742606,-122.1301622
4181,"202 E MAIN ST, 6B, AUBURN, WA 98002, USA",,
4182,"1025 NW Gilman Blvd E8, Issaquah, WA 98027, USA",,
4183,"14810 NE 145TH ST, B, WOODINVILLE, WA 98072, USA",,
4184,"1610 S 347TH PL, FEDERAL WAY, WA 98003, USA",47.2906075,-122.3128303
4185,"402 SEATTLE BLVD N, PACIFIC, WA 98047, USA",47.2727822,-122.2556865
4186,"221 CENTRAL AVE N, KENT, WA 98032, USA",47.3830057,-122.2313996
4187,"2400 SW 336TH ST, FEDERAL WAY, WA 98023, USA",47.3010366,-122.3640146
4188,"311 GRIFFIN AVE, ENUMCLAW, WA 98022, USA",47.2001344,-121.9820166
4189,"740 NW GILMAN BLVD, ISSAQUAH, WA 98027, USA",47.5446755,-122.0500334
4190,"4810 NE 4TH ST, RENTON, WA 98059, USA",47.4888962,-122.154696
4191,"16280 NE 87TH ST, REDMOND, WA 98052, USA",47.6800616,-122.122612
4192,"12515 AURORA AVE N, SEATTLE, WA 98133, USA",47.7202972,-122.3454545
4193,"3742 S 144TH ST, TUKWILA, WA 98168, USA",47.4744872,-122.2847464
4194,"3179 156TH AVE SE, BELLEVUE, WA 98007, USA",47.5815657,-122.1354914
4195,"14206 1ST AVE S, SEATTLE, WA 98168, USA",47.5228934,-122.3348648
4196,"1127 SW 128TH ST, SEATTLE, WA 98146, USA",,
4197,"479 RAINIER AVE S, RENTON, WA 98057, USA",47.4769685,-122.2159505
4198,"18213 AURORA AVE N, SHORELINE, WA 98133, USA",47.7610665,-122.3464356
4199,"2813 NE SUNSET BLVD, RENTON, WA 98056, USA",47.5008852,-122.1791331
4200,"1900 148TH AVE NE, BELLEVUE, WA 98007, USA",47.6269957,-122.1426839
4201,"8502 AURORA AVE N, SEATTLE, WA 98103, USA",47.6906916,-122.344712
4202,"340 15TH ST NE, AUBURN, WA 98002, USA",47.3205993,-122.2250761
4203,"2840 S 188TH ST, SEATTLE, WA 98188, USA",,
4204,"23911 104TH AVE SE, KENT, WA 98031, USA",47.3878613,-122.2026546
4205,"12409 NE 116TH ST, KIRKLAND, WA 98033, USA",47.7036051,-122.1754651
4206,"1907 4TH AVE S, SEATTLE, WA 98134, USA",47.5856973,-122.3295037
4207,"22633 MARINE VIEW DR S, DES MOINES, WA 98198, USA",47.3983228,-122.3248802
4208,"20746 108TH AVE SE, KENT, WA 98031, USA",47.4162142,-122.1965099
4209,"4203 SW ADMIRAL WAY, SEATTLE, WA 98116, USA",47.5811031,-122.3853786
4210,"1810 S 272ND ST, DES MOINES, WA 98198, USA",47.3541578,-122.3120328
4211,"13050 INTERURBAN AVE S, SEATTLE, WA 98168, USA",,
4212,"17445 131ST AVE NE, WOODINVILLE, WA 98072, USA",47.7536367,-122.1658905
4213,"5903 1ST AVE S, SEATTLE, WA 98108, USA",47.5500002,-122.3345973
4214,"8829 S 180TH ST, KENT, WA 98032, USA",,
4215,"16757 SE 272ND ST, COVINGTON, WA 98042, USA",47.3578074,-122.1166877
4216,"2808 CALDER AVE NE, 12234, REDMOND, WA 98052, USA",,
4217,"701 5TH AVE, #112A, SEATTLE, WA 98104, USA",,
4218,"228 9TH AVE N, SEATTLE, WA 98109, USA",47.6204545,-122.3396163
4219,"3924 AIRPORT WAY S, SEATTLE, WA 98108, USA",47.5682691,-122.3223357
4220,"35731 W VALLEY HWY S, AUBURN, WA 98001, USA",47.3470052,-122.2496612
4221,"31254 PACIFIC HWY S, Federal Way, WA 98003, USA",47.3208483,-122.313054
4222,"2115 BEL-RED RD, REDMOND, WA 98052, USA",47.6293051,-122.1355733
4223,"1514 PIKE PL, 2, SEATTLE, WA 98101, USA",,
4224,"4868 RAINIER AVE S, SEATTLE, WA 98118, USA",47.5580652,-122.2849482
4225,"11700 NE 160TH ST, BOTHELL, WA 98011, USA",47.7442281,-122.1842265
4226,"17409 133RD AVE NE, 115, WOODINVILLE, WA 98072, USA",,
4227,"1000 NE 135TH ST, Seattle, WA 98125, USA",47.72858,-122.3170222
4228,"2901 S JACKSON ST, SEATTLE, WA 98144, USA",47.5989762,-122.2947093
4229,"13106 NE 175TH ST, Woodinville, WA 98072, USA",47.7548409,-122.1646464
4230,"15606 NE WOODINVILLE DUVALL RD, WOODINVILLE, WA 98072, USA",47.7616354,-122.1313365
4231,"12221 NE 124TH ST, KIRKLAND, WA 98034, USA",47.7084263,-122.17776
4232,"11520 AVONDALE RD NE, Redmond, WA 98052, USA",47.7028303,-122.0924821
4233,"10801 NE 68TH ST, KIRKLAND, WA 98033, USA",47.6663626,-122.1957925
4234,"12001 NE 8TH ST, Bellevue, WA 98005, USA",47.6170054,-122.1798824
4235,"2903 78TH AVE SE, MERCER ISLAND, WA 98040, USA",47.584018,-122.2341049
4236,"3670 150TH AVE SE, Bellevue, WA 98006, USA",47.57621,-122.1398741
4237,"1605 NW GILMAN BLVD, ISSAQUAH, WA 98027, USA",47.5454648,-122.0614581
4238,"825 FRONT ST N, ISSAQUAH, WA 98027, USA",47.5387178,-122.0364284
4239,"2936 228TH AVE SE, SAMMAMISH, WA 98075, USA",47.5833061,-122.0347308
4240,"4333 TOLT AVE, Carnation, WA 98014, USA",47.6470609,-121.9151581
4241,"4102 NE 4TH ST, Renton, WA 98059, USA",47.4888981,-122.1636834
4242,"13138 INTERURBAN AVE S, Seattle, WA 98168, USA",,
4243,"17941 108TH AVE SE, RENTON, WA 98055, USA",47.4418123,-122.197367
4244,"22588 84TH AVE S, KENT, WA 98032, USA",47.3996054,-122.227908
4245,"1720 S 272ND ST, DES MOINES, WA 98198, USA",47.3581783,-122.3109832
4246,"1520 S 348TH ST, FEDERAL WAY, WA 98003, USA",47.2903992,-122.3141307
4247,"902 SUPERMALL WAY, AUBURN, WA 98001, USA",47.2966305,-122.2415409
4248,"10 DENNY WAY, Seattle, WA 98109, USA",47.6185236,-122.3564851
4249,"15 E SUNSET WAY, ISSAQUAH, WA 98027, USA",47.5300374,-122.036204
4250,"424 7TH AVE S, SEATTLE, WA 98104, USA",47.5984709,-122.323587
4251,"8904 AURORA AVE N, Seattle, WA 98103, USA",47.6936762,-122.3443025
4252,"12500 LAKE CITY WAY NE, SEATTLE, WA 98125, USA",47.7194327,-122.294848
4253,"2801 E MADISON ST, SEATTLE, WA 98112, USA",47.6234821,-122.2959789
4254,"23100 PACIFIC HWY S, 101, DES MOINES, WA 98198, USA",,
4255,"306 WILLIAMS AVE S, RENTON, WA 98057, USA",47.4794055,-122.2063739
4256,"3423 FREMONT AVE N, Seattle, WA 98103, USA",47.6503182,-122.3500891
4257,"4214-A UNIVERSITY WAY NE, Seattle, WA 98105, USA",47.665669,-122.3130556
4258,"14 FRONT ST N, ISSAQUAH, WA 98027, USA",47.5303803,-122.0363951
4259,"12336 31ST AVE NE, SEATTLE, WA 98125, USA",47.7185554,-122.2948838
4260,"14200 TUKWILA INTERNATIONAL BLVD, 141, TUKWILA, WA 98168, USA",,
4261,"22315 MARINE VIEW DR S, SEATTLE, WA 98198, USA",,
4262,"16002 REDMOND WAY NE, Redmond, WA 98052, USA",,
4263,"6160 E LAKE SAMMAMISH PKWY SE, ISSAQUAH, WA 98029, USA",47.5470016,-122.0396501
4264,"680 SOUTHCENTER MALL, #1110, TUKWILA, WA 98188, USA",,
4265,"1413 S 348TH ST, L-101, FEDERAL WAY, WA 98003, USA",47.2893949,-122.315481
4266,"17125 SE 270TH PL, #101, COVINGTON, WA 98042, USA",,
4267,"131 BELLEVUE SQUARE, BELLEVUE, WA 98004, USA",,
4268,"11725 1ST AVE NE, SEATTLE, WA 98125, USA",47.714311,-122.3290424
4269,"1133 W JAMES ST, KENT, WA 98032, USA",47.3869245,-122.246814
4270,"509 15TH AVE E, Seattle, WA 98112, USA",47.6234297,-122.3128279
4271,"13401 Roosevelt WAY N, SEATTLE, WA 98133, USA",47.7260313,-122.3293562
4272,"11051 34TH AVE NE, SEATTLE, WA 98125, USA",47.7101948,-122.2934203
4273,"15100 SE 38TH ST, Bellevue, WA 98006, USA",47.5765354,-122.1381418
4274,"15932 NE 8TH ST, Bellevue, WA 98008, USA",47.6173616,-122.1273471
4275,"21425 PACIFIC HWY S, DES MOINES, WA 98198, USA",47.4087365,-122.2996
4276,"220 FRONT ST N, Issaquah, WA 98027, USA",47.532679,-122.0363531
4277,"1212 S King ST, SEATTLE, WA 98144, USA",47.5985479,-122.3165741
4278,"17875 NE REDMOND WAY, #144, REDMOND, WA 98052, USA",,
4279,"1400 1ST AVE, SEATTLE, WA 98101, USA",47.6080515,-122.339037
4280,"500 BELLEVUE WAY NE, #130, BELLEVUE, WA 98004, USA",,
4281,"7325 166TH AVE NE, F142, REDMOND, WA 98052, USA",,
4282,"11613 124TH AVE NE, F, KIRKLAND, WA 98034, USA",47.7046749,-122.1762717
4283,"31515 PETE VON REICHBAUER WAY S, 112, FEDERAL WAY, WA 98003, USA",,
4284,"1530 POST ALY, SEATTLE, WA 98101, USA",47.6094177,-122.3411298
4285,"2851 SW ROXBURY ST, SEATTLE, WA 98126, USA",47.5172659,-122.3709631
4286,"1428 NW LEARY WAY, SEATTLE, WA 98107, USA",47.663833,-122.374939
4287,"14500 15TH AVE NE, SHORELINE, WA 98155, USA",47.734077,-122.31263
4288,"19245 DES MOINES MEMORIAL DR S, SEA TAC, WA 98148, USA",,
4289,"1111 17TH AVE SE, AUBURN, WA 98002, USA",,
4290,"620 A ST SE, AUBURN, WA 98002, USA",47.3013057,-122.2283748
4291,"201 E JAMES ST, Kent, WA 98032, USA",47.386898,-122.2320768
4292,"1011 SR 906, SNOQUALMIE PASS, WA 98068, USA",,
4293,"15218 SE 272ND ST, Kent, WA 98042, USA",47.358193,-122.1386434
4294,"14820 TUKWILA INTERNATIONAL HWY, TUKWILA, WA 98168, USA",,
4295,"17550 NE 67TH CT, REDMOND, WA 98052, USA",47.6657399,-122.1066194
4296,"16341 SE RENTON ISSAQUAH RD, Renton, WA 98059, USA",47.5003432,-122.1223731
4297,"1067 SOUTHCENTER MALL, TUKWILA, WA 98188, USA",47.4579113,-122.2572197
4298,"7520 NE BOTHELL WAY, KENMORE, WA 98028, USA",47.7569482,-122.2394441
4299,"15815 1ST AVE S, BURIEN, WA 98148, USA",47.4612102,-122.3344436
4300,"15546 LAKE HILLS BLVD SE, F3 F4, BELLEVUE, WA 98007, USA",,
4301,"1510 NE 117TH ST, B, SEATTLE, WA 98125, USA",,
4302,"1060 E UNION ST, SEATTLE, WA 98122, USA",47.6130754,-122.3183672
4303,"1040 E UNION ST, SEATTLE, WA 98122, USA",47.6130765,-122.3185364
4304,"917 S NEBRASKA ST, SEATTLE, WA 98108, USA",47.5488206,-122.3201482
4305,"6808 E GREENLAKE WAY N, Seattle, WA 98115, USA",,
4306,"26915 186TH AVE SE, Kent, WA 98042, USA",,
4307,"4529 CALIFORNIA AVE SW, Seattle, WA 98116, USA",47.562069,-122.3870248
4308,"462 N 36TH ST, #107, SEATTLE, WA 98103, USA",,
4309,"1133 24TH AVE, N, SEATTLE, WA 98122, USA",47.6961923,-122.3876075
4310,"17309 SE 270th PL, A119, COVINGTON, WA 98042, USA",,
4311,"6920 COAL CREEK PKWY SE #7, NEWCASTLE, WA 98059, USA",,
4312,"2020 S 320TH ST, C, FEDERAL WAY, WA 98003, USA",,
4313,"920 15TH ST SW, Auburn, WA 98001, USA",47.2953917,-122.2402913
4314,"1401 S 348TH ST, M105, FEDERAL WAY, WA 98003, USA",,
4315,"13242 Aurora AVE N, Seattle, WA 98133, USA",47.7261133,-122.3445974
4316,"1289 N 205TH ST, SHORELINE, WA 98133, USA",47.7753377,-122.343013
4317,"22704 SE 4TH ST, 206, SAMMAMISH, WA 98074, USA",,
4318,"26300 238TH LN SE, MAPLE VALLEY, WA 98038, USA",47.3657961,-122.0223819
4319,"1125 N 152ND ST, SHORELINE, WA 98133, USA",47.7388084,-122.3440774
4320,"35509 21ST AVE SW, FEDERAL WAY, WA 98023, USA",47.2832626,-122.3626706
4321,"7234 NE BOTHELL WAY, KENMORE, WA 98028, USA",47.7580209,-122.2447353
4322,"7500 25TH AVE NE, Seattle, WA 98115, USA",47.6832832,-122.3004519
4323,"6920 COAL CREEK PKWY, #6, NEWCASTLE, WA 98059, USA",,
4324,"18404 120TH AVE NE, 106, BOTHELL, WA 98011, USA",,
4325,"321 NE THORNTON PL, SEATTLE, WA 98125, USA",47.7024574,-122.3245444
4326,"2931 RAINIER AVE S, SEATTLE, WA 98144, USA",47.5769191,-122.2973684
4327,"4735 UNIVERSITY WAY NE, SEATTLE, WA 98105, USA",47.6641324,-122.3132488
4328,"11111 NE 8th ST, 120, BELLEVUE, WA 98004, USA",,
4329,"14515 NE 20TH ST, Bellevue, WA 98007, USA",47.6274742,-122.1466098
4330,"7001 SEAVIEW AVE NW, #170, SEATTLE, WA 98117, USA",47.6806003,-122.4047438
4331,"5201 UNIVERSITY WAY NE, SEATTLE, WA 98105, USA",47.6666128,-122.3135496
4332,"7500 M L KING JR WAY S, Seattle, WA 98118, USA",,
4333,"507 NE NORTHGATE WAY, SEATTLE, WA 98125, USA",47.7080922,-122.3226213
4334,"804 LANDING WAY, 408, RENTON, WA 98057, USA",,
4335,"15253 BEL RED RD, BELLEVUE, WA 98007, USA",47.6287163,-122.1350637
4336,"12305 120TH AVE NE, #E, KIRKLAND, WA 98034, USA",47.7090757,-122.1850293
4337,"102 1ST AVE S, SEATTLE, WA 98104, USA",47.6015362,-122.333957
4338,"8074 160TH AVE NE, REDMOND, WA 98052, USA",47.6756342,-122.1271082
4339,"13780 NE 175TH ST, #106, WOODINVILLE, WA 98072, USA",,
4340,"1567 HIGHLANDS DR NE, #100, ISSAQUAH, WA 98029, USA",,
4341,"710 228th AVE NE, SAMMAMISH, WA 98074, USA",47.6159012,-122.0336251
4342,"1032 106TH AVE NE, #1213, BELLEVUE, WA 98004, USA",,
4343,"12816 SE 38TH ST, BELLEVUE, WA 98006, USA",47.5763862,-122.1683383
4344,"17224 SE 272ND ST, #3, COVINGTON, WA 98042, USA",47.3585385,-122.1114194
4345,"1420 5TH AVE, SEATTLE, WA 98101, USA",47.610486,-122.3346274
4346,"1221 MADISON ST, Seattle, WA 98104, USA",47.6100549,-122.3231936
4347,"31889 GATEWAY CENTER BLVD S, Federal Way, WA 98003, USA",47.3164542,-122.3012157
4348,"92 CENTRAL WAY, KIRKLAND, WA 98033, USA",47.6764951,-122.2085004
4349,"390 WESTLAKE AVE N, #W.-C, SEATTLE, WA 98109, USA",,
4350,"701 5TH AVE, 211, SEATTLE, WA 98104, USA",47.6044785,-122.3305363
4351,"1940 1ST AVE S, SEATTLE, WA 98134, USA",47.5848009,-122.333966
4352,"229 WASHINGTON AVE N, KENT, WA 98032, USA",47.3827163,-122.2477669
4353,"6702 BOTHELL WAY NE, KENMORE, WA 98028, USA",47.7558496,-122.2721841
4354,"439 RAINIER AVE S, RENTON, WA 98057, USA",47.4774546,-122.2163838
4355,"1835 AUBURN WAY N, #A, AUBURN, WA 98002, USA",47.3244826,-122.2218167
4356,"21110 84TH AVE S, 100, KENT, WA 98032, USA",,
4357,"34902 PACIFIC HWY S, FEDERAL WAY, WA 98003, USA",47.2886645,-122.3180147
4358,"225 SW 7TH ST, RENTON, WA 98057, USA",47.473495,-122.2190584
4359,"1046 1ST AVE S, SEATTLE, WA 98134, USA",47.5925675,-122.3335121
4360,"12402 SE 38th ST, BELLEVUE, WA 98006, USA",47.5778475,-122.1732916
4361,"226 Main ST, Kirkland, WA 98033, USA",47.6768281,-122.2046346
4362,"12300 MAIN ST, BELLEVUE, WA 98005, USA",47.6113615,-122.1762978
4363,"1325 4TH AVE, 103, Seattle, WA 98101, USA",,
4364,"15600 NE 8TH ST, #0-11, BELLEVUE, WA 98008, USA",,
4365,"17208 BOTHELL WAY NE, BOTHELL, WA 98011, USA",47.7526287,-122.2113504
4366,"1640 FELL ST, ENUMCLAW, WA 98022, USA",47.2065168,-121.9939739
4367,"15219 21ST AVE SW, Seattle, WA 98166, USA",47.5162428,-122.3605239
4368,"14404 137TH PL NE, WOODINVILLE, WA 98072, USA",47.7317166,-122.1562048
4369,"31248 PACIFIC HWY S, E, FEDERAL WAY, WA 98003, USA",,
4370,"6115 NE BOTHELL WAY, Kenmore, WA 98028, USA",47.7581167,-122.2613111
4371,"10237 MAIN ST, BELLEVUE, WA 98004, USA",47.6099878,-122.2035164
4372,"2118 7TH AVE, SEATTLE, WA 98121, USA",47.6164435,-122.339107
4373,"2620 NE UNIVERSITY VILLAGE ST, SEATTLE, WA 98105, USA",47.6639486,-122.2989951
4374,"11910 NE VILLAGE PLZ, KIRKLAND, WA 98034, USA",47.7125817,-122.1807033
4375,"1230 S 336TH ST, #C, FEDERAL WAY, WA 98003, USA",,
4376,"6621 S 211TH ST, #101, KENT, WA 98032, USA",,
4377,"1551 MCHUGH AVE, ENUMCLAW, WA 98022, USA",47.2141225,-121.9890433
4378,"500 S KING ST, SEATTLE, WA 98104, USA",47.5984737,-122.3275111
4379,"2603 NE 46TH ST, SEATTLE, WA 98105, USA",47.6616138,-122.299772
4380,"758 SOUTHCENTER MALL, TUKWILA, WA 98188, USA",47.4577328,-122.2578263
4381,"800 BELLEVUE WAY, BELLEVUE, WA 98004, USA",47.617826,-122.200923
4382,"201 GARFIELD ST, SEATTLE, WA 98109, USA",47.6327505,-122.3519988
4383,"11111 8TH ST, #125, BELLEVUE, WA 98004, USA",,
4384,"520 NE RAVENNA BLVD, Seattle, WA 98115, USA",47.6771968,-122.3222923
4385,"3301 S HORTON ST, SEATTLE, WA 98144, USA",47.5734685,-122.2907526
4386,"14012 132ND AVE NE, Kirkland, WA 98034, USA",47.7265063,-122.1628505
4387,"4030 NE 109TH ST, SEATTLE, WA 98125, USA",47.7065021,-122.2847711
4388,"4057 5TH AVE NE, SEATTLE, WA 98105, USA",47.6569703,-122.3240326
4389,"650 SW CAMPUS DR, Federal Way, WA 98023, USA",47.2953982,-122.3433511
4390,"3272 FUHRMAN AVE E, 100, SEATTLE, WA 98102, USA",,
4391,"418 RAMSEY WAY, 101, KENT, WA 98032, USA",,
4392,"6205 15TH AVE NW, SEATTLE, WA 98107, USA",47.6740521,-122.3764666
4393,"98 FRONT ST N, ISSAQUAH, WA 98027, USA",47.5313303,-122.0363854
4394,"5614 E LAKE SAMMAMISH PKWY SE, Issaquah, WA 98029, USA",47.551716,-122.0435412
4395,"618 NW 65TH ST, SEATTLE, WA 98117, USA",47.676071,-122.3641965
4396,"3820 RAINIER AVE S, Seattle, WA 98118, USA",47.568114,-122.2887331
4397,"1372 SOUTHCENTER MALL, TUKWILA, WA 98188, USA",47.4595296,-122.2559116
4398,"656 STRANDER BLVD, TUKWILA, WA 98188, USA",47.45738,-122.2451032
4399,"25445 104TH AVE SE, KENT, WA 98030, USA",47.3734705,-122.2028733
4400,"3506 STONE WAY N, SEATTLE, WA 98103, USA",47.6497249,-122.3424
4401,"214 MADISON ST, SEATTLE, WA 98104, USA",47.6055642,-122.334563
4402,"3930 A ST SE, #305, AUBURN, WA 98002, USA",,
4403,"900 S JACKSON ST, 203, SEATTLE, WA 98104, USA",,
4404,"15920 NE 8TH ST, 1, BELLEVUE, WA 98008, USA",47.6176366,-122.1279503
4405,"1101 OUTLET COLLECTION WAY SW, 1348, AUBURN, WA 98001, USA",,
4406,"13038 SE KENT KANGLEY RD, KENT, WA 98030, USA",47.3585313,-122.1663892
4407,"32925 1ST AVE S, P, FEDERAL WAY, WA 98003, USA",,
4408,"9714 NE JUANITA DR, C, KIRKLAND, WA 98034, USA",47.7052632,-122.2122591
4409,"9635 NE 132ND ST, KIRKLAND, WA 98034, USA",47.718101,-122.207935
4410,"10601 NE 132ND ST, KIRKLAND, WA 98034, USA",47.715489,-122.2004345
4411,"10601 NE 132ND ST, Kirkland, WA 98034, USA",47.7148986,-122.1997857
4412,"9702 JUANITA DR NE, Kirkland, WA 98034, USA",47.7053263,-122.2127843
4413,"14223 TUKWILA INTERNATIONAL BLVD, TUKWILA, WA 98168, USA",47.4750028,-122.2845415
4414,"110 BOREN AVE S, SEATTLE, WA 98144, USA",47.600767,-122.3167203
4415,"9252 57TH AVE S, SEATTLE, WA 98118, USA",47.5200927,-122.2613836
4416,"418 8TH AVE S, SEATTLE, WA 98104, USA",47.5985994,-122.3222896
4417,"17171 BOTHELL WAY NE, Lake Forest Park, WA 98155, USA",47.7549291,-122.2803149
4418,"701 5TH AVE, SEATTLE, WA 98104, USA",47.6045429,-122.3307181
4419,"18779 ANDERSON PKWY NE, POULSBO, WA 98370, USA",,
4420,"4405 WALLINGFORD AVE N, SEATTLE, WA 98103, USA",47.6605063,-122.3363845
4421,"5919 AIRPORT WAY S, Seattle, WA 98108, USA",47.5496126,-122.317554
4422,"300 BROADWAY E, Seattle, WA 98102, USA",47.621253,-122.3206536
4423,"1600 LIND AVE SW, RENTON, WA 98057, USA",47.4648808,-122.2216242
4424,"10023 NE 183RD ST, BOTHELL, WA 98011, USA",47.7605351,-122.2062551
4425,"3440 SW 320TH ST, FEDERAL WAY, WA 98023, USA",47.3139067,-122.3749131
4426,"29005 MILITARY RD S, FEDERAL WAY, WA 98003, USA",47.3417242,-122.3019986
4427,"722 E PIKE ST, SEATTLE, WA 98122, USA",47.6142279,-122.3222957
4428,"5901 CALIFORNIA AVE SW, Seattle, WA 98136, USA",47.5501866,-122.3872637
4429,"700 3RD AVE, SEATTLE, WA 98104, USA",47.6038362,-122.3319331
4430,"2126 2ND AVE, A, SEATTLE, WA 98121, USA",47.6132144,-122.3438682
4431,"743 N 35TH ST, 101, SEATTLE, WA 98103, USA",47.650136,-122.3480652
4432,"4510 UNIVERSITY WAY NE, SEATTLE, WA 98105, USA",47.6616455,-122.3129247
4433,"1212 E JEFFERSON ST, SEATTLE, WA 98122, USA",47.6064051,-122.3159671
4434,"9431 RAINIER AVE S, SEATTLE, WA 98118, USA",47.519876,-122.263647
4435,"20038 68TH AVE S, 105, KENT, WA 98032, USA",,
4436,"4735 42nd AVE SW, Seattle, WA 98116, USA",47.5598811,-122.3857168
4437,"131 BROADWAY E, SEATTLE, WA 98102, USA",47.6197011,-122.3210701
4438,"701 5th AVE, #205, SEATTLE, WA 98104, USA",,
4439,"800 OLIVE WAY, SEATTLE, WA 98101, USA",47.6145739,-122.3332211
4440,"117 KIRKLAND AVE, #117, KIRKLAND, WA 98033, USA",,
4441,"4339 UNIVERSITY WAY NE, SEATTLE, WA 98105, USA",47.6609558,-122.3133195
4442,"4059 FACTORIA SQUARE MALL SE, F06, BELLEVUE, WA 98006, USA",,
4443,"23609 Pacific HWY S, A, Des Moines, WA 98198, USA",,
4444,"755 NW GILMAN BLVD, #D, ISSAQUAH, WA 98027, USA",,
4445,"334 NE NORTHGATE WAY, SEATTLE, WA 98125, USA",47.7087621,-122.324481
4446,"288 106TH AVE NE, 102-C, BELLEVUE, WA 98004, USA",,
4447,"727 N 10TH ST, G, RENTON, WA 98057, USA",47.4974866,-122.2052631
4448,"1525 QUEEN ANNE AVE N, SEATTLE, WA 98109, USA",47.6331383,-122.3572254
4449,"13228 SE 30TH ST, 6, BELLEVUE, WA 98005, USA",,
4450,"2758 78TH AVE SE, 140, Mercer Island, WA 98040, USA",,
4451,"734 N 34TH ST, SEATTLE, WA 98103, USA",47.6494722,-122.3482169
4452,"2215 NW MARKET ST, SEATTLE, WA 98107, USA",47.6685142,-122.3855842
4453,"26636 MAPLE VALLEY BLK DIAMOND RD SE, H100, MAPLE VALLEY, WA 98038, USA",,
4454,"17819 108TH AVE SE, RENTON, WA 98055, USA",47.4432617,-122.198748
4455,"3048 ISSAQUAH PINE LAKE RD SE, Sammamish, WA 98075, USA",47.5829337,-122.032865
